date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2017-01-31,-5.08,5.97,450,"1987-01-24 2016-02-07",86.65,7.62,450,"1987-01-24 2016-02-07",-1.13,5.47,450,"1987-01-24 2016-02-07",30.26,10.9,450,"1987-01-24 2016-02-07",-12.68,6.63,450,"1987-01-24 2016-02-07",61.31,10.33,450,"1987-01-24 2016-02-07",-9.2,6.25,450,"1987-01-24 2016-02-07",5.98,5.88,450,"1987-01-24 2016-02-07",1.52,3.6,449,"1987-01-24 2016-02-07",0.62,2.42,449,"1987-01-24 2016-02-07",1,2.82,449,"1987-01-24 2016-02-07",6.9,8.55,441,"1987-01-24 2016-02-02",,,,
2017-01-30,-5.05,6.13,450,"1987-01-23 2016-02-06",86.85,7.68,450,"1987-01-23 2016-02-06",-1.15,5.61,450,"1987-01-23 2016-02-06",30.3,10.88,450,"1987-01-23 2016-02-06",-12.68,6.81,450,"1987-01-23 2016-02-06",61.35,10.46,450,"1987-01-23 2016-02-06",-9.16,6.39,450,"1987-01-23 2016-02-06",6,5.79,450,"1987-01-23 2016-02-06",1.62,3.71,448,"1987-01-23 2016-02-06",0.7,2.56,448,"1987-01-23 2016-02-06",1.01,2.84,448,"1987-01-23 2016-02-06",6.8,8.41,442,"1987-01-23 2016-02-02",,,,
2017-01-29,-5.05,6.15,450,"1987-01-22 2016-02-05",86.83,7.65,450,"1987-01-22 2016-02-05",-1.18,5.64,450,"1987-01-22 2016-02-05",30.31,10.92,450,"1987-01-22 2016-02-05",-12.74,6.85,450,"1987-01-22 2016-02-05",61.23,10.52,450,"1987-01-22 2016-02-05",-9.25,6.42,450,"1987-01-22 2016-02-05",5.91,5.73,450,"1987-01-22 2016-02-05",1.6,3.45,448,"1987-01-22 2016-02-05",0.72,2.58,448,"1987-01-22 2016-02-05",0.98,2.52,448,"1987-01-22 2016-02-05",6.7,8.31,443,"1987-01-22 2016-02-02",,,,
2017-01-28,-5.18,6.29,450,"1987-01-21 2016-02-04",86.88,7.65,450,"1987-01-21 2016-02-04",-1.32,5.71,450,"1987-01-21 2016-02-04",30.14,10.78,450,"1987-01-21 2016-02-04",-12.82,6.88,450,"1987-01-21 2016-02-04",61.26,10.44,450,"1987-01-21 2016-02-04",-9.38,6.44,450,"1987-01-21 2016-02-04",5.88,5.57,450,"1987-01-21 2016-02-04",1.61,3.46,448,"1987-01-21 2016-02-04",0.77,2.65,448,"1987-01-21 2016-02-04",0.93,2.38,448,"1987-01-21 2016-02-04",6.6,8.29,444,"1987-01-21 2016-02-02",,,,
2017-01-27,-5.27,6.35,450,"1987-01-20 2016-02-03",86.91,7.64,450,"1987-01-20 2016-02-03",-1.4,5.76,450,"1987-01-20 2016-02-03",30.03,10.62,450,"1987-01-20 2016-02-03",-12.93,6.96,450,"1987-01-20 2016-02-03",61.31,10.5,450,"1987-01-20 2016-02-03",-9.52,6.51,450,"1987-01-20 2016-02-03",5.87,5.52,450,"1987-01-20 2016-02-03",1.57,3.57,448,"1987-01-20 2016-02-03",0.75,2.87,448,"1987-01-20 2016-02-03",0.91,2.37,448,"1987-01-20 2016-02-03",6.5,8.24,445,"1987-01-20 2016-02-02",,,,
2017-01-26,-5.3,6.38,450,"1987-01-19 2016-02-02",86.78,7.65,450,"1987-01-19 2016-02-02",-1.46,5.76,450,"1987-01-19 2016-02-02",30.32,10.61,450,"1987-01-19 2016-02-02",-13,6.95,450,"1987-01-19 2016-02-02",61.52,10.52,450,"1987-01-19 2016-02-02",-9.61,6.5,450,"1987-01-19 2016-02-02",6.06,5.59,450,"1987-01-19 2016-02-02",1.54,3.58,448,"1987-01-19 2016-02-02",0.73,2.84,448,"1987-01-19 2016-02-02",0.9,2.4,448,"1987-01-19 2016-02-02",6.4,8.2,446,"1987-01-19 2016-02-02",,,,
2017-01-25,-5.24,6.51,450,"1987-01-18 2016-02-01",86.91,7.78,450,"1987-01-18 2016-02-01",-1.46,5.86,450,"1987-01-18 2016-02-01",30.65,10.68,450,"1987-01-18 2016-02-01",-12.98,7.13,450,"1987-01-18 2016-02-01",61.48,10.84,450,"1987-01-18 2016-02-01",-9.54,6.61,450,"1987-01-18 2016-02-01",6.12,5.61,450,"1987-01-18 2016-02-01",1.55,3.58,448,"1987-01-18 2016-02-01",0.76,2.87,448,"1987-01-18 2016-02-01",0.87,2.34,448,"1987-01-18 2016-02-01",6.3,8.21,446,"1987-01-18 2016-01-29",,,,
2017-01-24,-5.25,6.56,450,"1987-01-17 2016-01-31",87.02,7.99,450,"1987-01-17 2016-01-31",-1.51,5.86,450,"1987-01-17 2016-01-31",30.72,10.54,450,"1987-01-17 2016-01-31",-13.05,7.29,450,"1987-01-17 2016-01-31",61.71,11.07,450,"1987-01-17 2016-01-31",-9.59,6.76,450,"1987-01-17 2016-01-31",5.99,5.56,450,"1987-01-17 2016-01-31",1.58,3.58,448,"1987-01-17 2016-01-31",0.83,3.02,448,"1987-01-17 2016-01-31",0.85,2.2,448,"1987-01-17 2016-01-31",6.3,8.34,447,"1987-01-17 2016-01-29",,,,
2017-01-23,-5.31,6.49,450,"1987-01-16 2016-01-30",86.96,8.12,450,"1987-01-16 2016-01-30",-1.6,5.81,450,"1987-01-16 2016-01-30",30.81,10.56,450,"1987-01-16 2016-01-30",-13.19,7.39,450,"1987-01-16 2016-01-30",61.68,11.21,450,"1987-01-16 2016-01-30",-9.7,6.81,450,"1987-01-16 2016-01-30",6.12,5.59,450,"1987-01-16 2016-01-30",1.61,3.56,448,"1987-01-16 2016-01-30",0.87,3.09,448,"1987-01-16 2016-01-30",0.84,2.1,448,"1987-01-16 2016-01-30",6.2,8.59,448,"1987-01-16 2016-01-29",,,,
2017-01-22,-5.45,6.59,450,"1987-01-15 2016-01-29",86.86,8.16,450,"1987-01-15 2016-01-29",-1.74,5.87,450,"1987-01-15 2016-01-29",30.68,10.41,450,"1987-01-15 2016-01-29",-13.22,7.44,450,"1987-01-15 2016-01-29",61.89,11.24,450,"1987-01-15 2016-01-29",-9.75,6.83,450,"1987-01-15 2016-01-29",6,5.48,450,"1987-01-15 2016-01-29",1.72,4.05,448,"1987-01-15 2016-01-29",0.96,3.65,448,"1987-01-15 2016-01-29",0.85,2.1,448,"1987-01-15 2016-01-29",6.2,8.82,449,"1987-01-15 2016-01-29",,,,
2017-01-21,-5.45,6.67,450,"1987-01-14 2016-01-28",86.99,8.09,450,"1987-01-14 2016-01-28",-1.79,5.97,450,"1987-01-14 2016-01-28",30.81,10.49,450,"1987-01-14 2016-01-28",-13.32,7.52,450,"1987-01-14 2016-01-28",61.82,11.05,450,"1987-01-14 2016-01-28",-9.84,6.9,450,"1987-01-14 2016-01-28",5.97,5.42,450,"1987-01-14 2016-01-28",1.69,4.05,448,"1987-01-14 2016-01-28",0.9,3.53,448,"1987-01-14 2016-01-28",0.9,2.26,448,"1987-01-14 2016-01-28",6.1,8.78,449,"1987-01-14 2016-01-28",,,,
2017-01-20,-5.23,6.82,450,"1987-01-13 2016-01-27",87.3,8.03,450,"1987-01-13 2016-01-27",-1.66,6.1,450,"1987-01-13 2016-01-27",30.96,10.43,450,"1987-01-13 2016-01-27",-13.25,7.72,450,"1987-01-13 2016-01-27",62.06,11.13,450,"1987-01-13 2016-01-27",-9.79,7,450,"1987-01-13 2016-01-27",6.07,5.51,450,"1987-01-13 2016-01-27",1.75,4.21,448,"1987-01-13 2016-01-27",0.96,3.74,448,"1987-01-13 2016-01-27",0.89,2.21,448,"1987-01-13 2016-01-27",6.1,8.81,449,"1987-01-13 2016-01-27",,,,
2017-01-19,-4.98,6.84,450,"1987-01-12 2016-01-26",87.55,7.98,450,"1987-01-12 2016-01-26",-1.49,6.13,450,"1987-01-12 2016-01-26",31.05,10.22,450,"1987-01-12 2016-01-26",-12.9,7.76,450,"1987-01-12 2016-01-26",62.6,11.03,450,"1987-01-12 2016-01-26",-9.48,7.03,450,"1987-01-12 2016-01-26",6.14,5.56,450,"1987-01-12 2016-01-26",1.71,4.07,448,"1987-01-12 2016-01-26",0.94,3.66,448,"1987-01-12 2016-01-26",0.86,2.14,448,"1987-01-12 2016-01-26",6.1,8.78,449,"1987-01-12 2016-01-26",,,,
2017-01-18,-4.76,6.81,450,"1987-01-11 2016-01-25",87.77,7.94,450,"1987-01-11 2016-01-25",-1.28,6.12,450,"1987-01-11 2016-01-25",31.22,10.22,450,"1987-01-11 2016-01-25",-12.64,7.69,450,"1987-01-11 2016-01-25",62.91,11.14,450,"1987-01-11 2016-01-25",-9.25,6.99,450,"1987-01-11 2016-01-25",6.09,5.56,450,"1987-01-11 2016-01-25",1.74,4.08,447,"1987-01-11 2016-01-25",0.96,3.66,447,"1987-01-11 2016-01-25",0.86,2.04,448,"1987-01-11 2016-01-25",6.1,8.82,449,"1987-01-11 2016-01-25",,,,
2017-01-17,-4.65,6.81,450,"1987-01-10 2016-01-24",87.87,7.83,450,"1987-01-10 2016-01-24",-1.17,6.13,450,"1987-01-10 2016-01-24",31.26,10.17,450,"1987-01-10 2016-01-24",-12.53,7.76,450,"1987-01-10 2016-01-24",62.98,11.3,450,"1987-01-10 2016-01-24",-9.13,7.03,450,"1987-01-10 2016-01-24",6.16,5.44,450,"1987-01-10 2016-01-24",1.79,4.18,446,"1987-01-10 2016-01-24",1,3.75,446,"1987-01-10 2016-01-24",0.86,2.09,447,"1987-01-10 2016-01-24",6.1,8.87,448,"1987-01-10 2016-01-24",,,,
2017-01-16,-4.67,6.85,450,"1987-01-09 2016-01-23",87.94,7.78,450,"1987-01-09 2016-01-23",-1.15,6.18,450,"1987-01-09 2016-01-23",31.08,10.28,450,"1987-01-09 2016-01-23",-12.35,7.79,450,"1987-01-09 2016-01-23",63.18,11.36,450,"1987-01-09 2016-01-23",-8.99,7.06,450,"1987-01-09 2016-01-23",6.16,5.41,450,"1987-01-09 2016-01-23",1.84,4.25,447,"1987-01-09 2016-01-23",1.04,3.79,447,"1987-01-09 2016-01-23",0.87,2.13,448,"1987-01-09 2016-01-23",6,8.91,449,"1987-01-09 2016-01-23",,,,
2017-01-15,-4.66,6.74,450,"1987-01-08 2016-01-22",87.94,7.63,450,"1987-01-08 2016-01-22",-1.15,6.11,450,"1987-01-08 2016-01-22",31.03,10.36,450,"1987-01-08 2016-01-22",-12.34,7.71,450,"1987-01-08 2016-01-22",63.32,11.21,450,"1987-01-08 2016-01-22",-9.04,7.02,450,"1987-01-08 2016-01-22",6.11,5.45,450,"1987-01-08 2016-01-22",1.8,4.19,448,"1987-01-08 2016-01-22",1,3.75,448,"1987-01-08 2016-01-22",0.88,2.17,449,"1987-01-08 2016-01-22",5.9,8.87,448,"1987-01-08 2016-01-22",,,,
2017-01-14,-4.54,6.78,450,"1987-01-07 2016-01-21",88.13,7.54,450,"1987-01-07 2016-01-21",-1.1,6.15,450,"1987-01-07 2016-01-21",31.06,10.37,450,"1987-01-07 2016-01-21",-12.26,7.74,450,"1987-01-07 2016-01-21",63.6,11.1,450,"1987-01-07 2016-01-21",-8.94,7.06,450,"1987-01-07 2016-01-21",6.18,5.5,450,"1987-01-07 2016-01-21",1.83,4.29,448,"1987-01-07 2016-01-21",1.04,3.86,448,"1987-01-07 2016-01-21",0.88,2.16,449,"1987-01-07 2016-01-21",5.9,8.82,447,"1987-01-07 2016-01-21",,,,
2017-01-13,-4.24,6.64,450,"1987-01-06 2016-01-20",88.4,7.47,450,"1987-01-06 2016-01-20",-0.86,6.08,450,"1987-01-06 2016-01-20",31.19,10.62,450,"1987-01-06 2016-01-20",-11.96,7.72,450,"1987-01-06 2016-01-20",64,11.28,450,"1987-01-06 2016-01-20",-8.65,7.02,450,"1987-01-06 2016-01-20",6.15,5.57,450,"1987-01-06 2016-01-20",1.86,4.25,448,"1987-01-06 2016-01-20",1.01,3.82,448,"1987-01-06 2016-01-20",0.93,2.19,449,"1987-01-06 2016-01-20",5.7,8.73,447,"1987-01-06 2016-01-20",,,,
2017-01-12,-4.05,6.61,450,"1987-01-05 2016-01-19",88.58,7.43,450,"1987-01-05 2016-01-19",-0.73,6.02,450,"1987-01-05 2016-01-19",31.04,10.57,450,"1987-01-05 2016-01-19",-11.69,7.69,450,"1987-01-05 2016-01-19",64.3,11.35,450,"1987-01-05 2016-01-19",-8.34,6.98,450,"1987-01-05 2016-01-19",6.18,5.68,450,"1987-01-05 2016-01-19",1.9,4.07,448,"1987-01-05 2016-01-19",1,3.56,448,"1987-01-05 2016-01-19",0.99,2.28,449,"1987-01-05 2016-01-19",5.5,8.62,447,"1987-01-05 2016-01-19",,,,
2017-01-11,-3.98,6.67,450,"1987-01-04 2016-01-18",88.69,7.5,450,"1987-01-04 2016-01-18",-0.65,6.09,450,"1987-01-04 2016-01-18",30.94,10.57,450,"1987-01-04 2016-01-18",-11.58,7.78,450,"1987-01-04 2016-01-18",64.37,11.48,450,"1987-01-04 2016-01-18",-8.21,7.03,450,"1987-01-04 2016-01-18",6.16,5.67,450,"1987-01-04 2016-01-18",1.92,4.08,448,"1987-01-04 2016-01-18",1.06,3.62,448,"1987-01-04 2016-01-18",0.95,2.2,449,"1987-01-04 2016-01-18",5.3,8.52,447,"1987-01-04 2016-01-18",,,,
2017-01-10,-3.91,6.67,450,"1987-01-03 2016-01-17",88.71,7.52,450,"1987-01-03 2016-01-17",-0.59,6.09,450,"1987-01-03 2016-01-17",30.87,10.42,450,"1987-01-03 2016-01-17",-11.55,7.75,450,"1987-01-03 2016-01-17",64.41,11.44,450,"1987-01-03 2016-01-17",-8.19,7.03,450,"1987-01-03 2016-01-17",6.28,5.64,450,"1987-01-03 2016-01-17",1.92,4.1,448,"1987-01-03 2016-01-17",1.05,3.61,448,"1987-01-03 2016-01-17",0.97,2.23,449,"1987-01-03 2016-01-17",5.1,8.3,447,"1987-01-03 2016-01-17",,,,
2017-01-09,-3.9,6.61,450,"1987-01-02 2016-01-16",88.55,7.43,450,"1987-01-02 2016-01-16",-0.57,6.06,450,"1987-01-02 2016-01-16",30.94,10.31,450,"1987-01-02 2016-01-16",-11.47,7.64,450,"1987-01-02 2016-01-16",64.36,11.35,450,"1987-01-02 2016-01-16",-8.11,6.93,450,"1987-01-02 2016-01-16",6.48,5.73,450,"1987-01-02 2016-01-16",1.89,4.1,448,"1987-01-02 2016-01-16",1.02,3.57,448,"1987-01-02 2016-01-16",0.96,2.29,449,"1987-01-02 2016-01-16",4.8,7.89,447,"1987-01-02 2016-01-16",,,,
2017-01-08,-3.79,6.6,450,"1987-01-01 2016-01-15",88.57,7.61,450,"1987-01-01 2016-01-15",-0.46,6.04,450,"1987-01-01 2016-01-15",30.83,10.29,450,"1987-01-01 2016-01-15",-11.31,7.49,450,"1987-01-01 2016-01-15",64.46,11.33,450,"1987-01-01 2016-01-15",-7.91,6.76,450,"1987-01-01 2016-01-15",6.43,5.79,450,"1987-01-01 2016-01-15",1.87,4.07,448,"1987-01-01 2016-01-15",0.98,3.52,448,"1987-01-01 2016-01-15",0.97,2.3,449,"1987-01-01 2016-01-15",4.5,7.27,447,"1987-01-01 2016-01-15",,,,
2017-01-07,-3.54,6.44,450,"1986-12-31 2016-01-14",88.73,7.63,450,"1986-12-31 2016-01-14",-0.26,5.91,450,"1986-12-31 2016-01-14",30.94,10.43,450,"1986-12-31 2016-01-14",-11.12,7.37,450,"1986-12-31 2016-01-14",64.5,11.26,450,"1986-12-31 2016-01-14",-7.69,6.64,450,"1986-12-31 2016-01-14",6.45,5.87,450,"1986-12-31 2016-01-14",1.76,3.56,447,"1986-12-31 2016-01-14",0.91,2.93,447,"1986-12-31 2016-01-14",0.94,2.27,448,"1986-12-31 2016-01-14",4.3,6.59,446,"1986-12-31 2016-01-14",,,,
2017-01-06,-3.48,6.31,450,"1986-12-30 2016-01-13",88.63,7.73,450,"1986-12-30 2016-01-13",-0.17,5.75,450,"1986-12-30 2016-01-13",30.91,10.42,450,"1986-12-30 2016-01-13",-10.93,7.17,450,"1986-12-30 2016-01-13",64.7,11.57,450,"1986-12-30 2016-01-13",-7.49,6.46,450,"1986-12-30 2016-01-13",6.44,5.91,450,"1986-12-30 2016-01-13",1.77,3.51,447,"1986-12-30 2016-01-13",0.97,3,447,"1986-12-30 2016-01-13",0.88,2.11,448,"1986-12-30 2016-01-13",4,6.24,445,"1986-12-30 2016-01-13",,,,
2017-01-05,-3.53,6.19,450,"1986-12-29 2016-01-12",88.51,7.87,450,"1986-12-29 2016-01-12",-0.21,5.6,450,"1986-12-29 2016-01-12",30.73,10.31,450,"1986-12-29 2016-01-12",-10.77,6.96,450,"1986-12-29 2016-01-12",64.83,11.51,450,"1986-12-29 2016-01-12",-7.34,6.35,450,"1986-12-29 2016-01-12",6.28,5.8,450,"1986-12-29 2016-01-12",1.78,3.5,446,"1986-12-29 2016-01-12",1.01,3.04,446,"1986-12-29 2016-01-12",0.85,2.09,447,"1986-12-29 2016-01-12",3.8,5.82,443,"1986-12-29 2016-01-12",,,,
2017-01-04,-3.56,6.15,450,"1986-12-28 2016-01-11",88.42,7.81,450,"1986-12-28 2016-01-11",-0.22,5.57,450,"1986-12-28 2016-01-11",30.64,10.66,450,"1986-12-28 2016-01-11",-10.78,6.92,450,"1986-12-28 2016-01-11",64.77,11.46,450,"1986-12-28 2016-01-11",-7.35,6.32,450,"1986-12-28 2016-01-11",6.19,5.7,450,"1986-12-28 2016-01-11",1.74,3.51,445,"1986-12-28 2016-01-11",0.99,3.03,445,"1986-12-28 2016-01-11",0.84,2.06,446,"1986-12-28 2016-01-11",3.5,5.54,441,"1986-12-28 2016-01-11",,,,
2017-01-03,-3.52,6.17,450,"1986-12-27 2016-01-10",88.45,7.81,450,"1986-12-27 2016-01-10",-0.17,5.57,450,"1986-12-27 2016-01-10",30.25,10.67,450,"1986-12-27 2016-01-10",-10.71,6.99,450,"1986-12-27 2016-01-10",64.9,11.37,450,"1986-12-27 2016-01-10",-7.36,6.37,450,"1986-12-27 2016-01-10",6.07,5.49,450,"1986-12-27 2016-01-10",1.74,3.55,445,"1986-12-27 2016-01-10",1.01,3.06,445,"1986-12-27 2016-01-10",0.81,2.03,445,"1986-12-27 2016-01-10",3.4,5.38,438,"1986-12-27 2016-01-10",,,,
2017-01-02,-3.46,6.11,450,"1986-12-26 2016-01-09",88.57,7.73,450,"1986-12-26 2016-01-09",-0.13,5.54,450,"1986-12-26 2016-01-09",30.09,10.56,450,"1986-12-26 2016-01-09",-10.56,6.92,450,"1986-12-26 2016-01-09",65.18,11.23,450,"1986-12-26 2016-01-09",-7.26,6.27,450,"1986-12-26 2016-01-09",6.07,5.54,450,"1986-12-26 2016-01-09",1.68,3.42,446,"1986-12-26 2016-01-09",0.96,2.95,446,"1986-12-26 2016-01-09",0.81,1.97,446,"1986-12-26 2016-01-09",3.3,5.32,437,"1986-12-26 2016-01-09",,,,
2017-01-01,-3.37,5.95,450,"1986-12-25 2016-01-08",88.55,7.71,450,"1986-12-25 2016-01-08",-0.05,5.42,450,"1986-12-25 2016-01-08",30.08,10.58,450,"1986-12-25 2016-01-08",-10.43,6.81,450,"1986-12-25 2016-01-08",65.31,11.24,450,"1986-12-25 2016-01-08",-7.15,6.19,450,"1986-12-25 2016-01-08",6.12,5.59,450,"1986-12-25 2016-01-08",1.66,3.43,446,"1986-12-25 2016-01-08",0.96,2.98,446,"1986-12-25 2016-01-08",0.81,1.94,446,"1986-12-25 2016-01-08",3.2,5.29,435,"1986-12-25 2016-01-06",,,,
2016-12-31,-3.24,6,450,"1986-12-24 2016-01-07",88.64,7.83,450,"1986-12-24 2016-01-07",0.06,5.43,450,"1986-12-24 2016-01-07",30.21,10.63,450,"1986-12-24 2016-01-07",-10.27,6.77,450,"1986-12-24 2016-01-07",65.28,11.34,450,"1986-12-24 2016-01-07",-6.96,6.16,450,"1986-12-24 2016-01-07",6.09,5.65,450,"1986-12-24 2016-01-07",1.69,3.51,445,"1986-12-24 2016-01-07",1.01,3.08,445,"1986-12-24 2016-01-07",0.77,1.86,445,"1986-12-24 2016-01-07",3.2,5.42,433,"1986-12-24 2016-01-06",,,,
2016-12-30,-3.02,5.99,450,"1986-12-23 2016-01-06",88.84,7.95,450,"1986-12-23 2016-01-06",0.28,5.33,450,"1986-12-23 2016-01-06",30.21,10.69,450,"1986-12-23 2016-01-06",-10.05,6.71,450,"1986-12-23 2016-01-06",65.58,11.41,450,"1986-12-23 2016-01-06",-6.77,6.11,450,"1986-12-23 2016-01-06",6.05,5.65,450,"1986-12-23 2016-01-06",1.86,3.82,444,"1986-12-23 2016-01-06",1.14,3.3,444,"1986-12-23 2016-01-06",0.77,1.99,444,"1986-12-23 2016-01-06",3.1,5.4,431,"1986-12-23 2016-01-06",,,,
2016-12-29,-2.93,6.04,450,"1986-12-22 2016-01-05",88.79,7.96,450,"1986-12-22 2016-01-05",0.4,5.39,450,"1986-12-22 2016-01-05",30.25,10.61,450,"1986-12-22 2016-01-05",-9.9,6.74,450,"1986-12-22 2016-01-05",65.47,11.23,450,"1986-12-22 2016-01-05",-6.59,6.13,450,"1986-12-22 2016-01-05",6.22,5.66,450,"1986-12-22 2016-01-05",1.86,3.9,443,"1986-12-22 2016-01-05",1.2,3.41,443,"1986-12-22 2016-01-05",0.73,1.97,443,"1986-12-22 2016-01-05",3.1,5.39,428,"1986-12-22 2016-01-05",,,,
2016-12-28,-2.84,5.95,450,"1986-12-21 2016-01-04",88.74,7.97,450,"1986-12-21 2016-01-04",0.53,5.34,450,"1986-12-21 2016-01-04",30.32,10.74,450,"1986-12-21 2016-01-04",-9.74,6.64,450,"1986-12-21 2016-01-04",65.37,11.24,450,"1986-12-21 2016-01-04",-6.46,6.09,450,"1986-12-21 2016-01-04",6.17,5.53,450,"1986-12-21 2016-01-04",1.86,3.97,442,"1986-12-21 2016-01-04",1.23,3.51,442,"1986-12-21 2016-01-04",0.69,1.89,442,"1986-12-21 2016-01-04",3,5.42,426,"1986-12-21 2016-01-04",,,,
2016-12-27,-2.75,5.82,450,"1986-12-20 2016-01-03",88.77,7.88,450,"1986-12-20 2016-01-03",0.62,5.24,450,"1986-12-20 2016-01-03",30.26,10.75,450,"1986-12-20 2016-01-03",-9.69,6.55,450,"1986-12-20 2016-01-03",65.23,11.19,450,"1986-12-20 2016-01-03",-6.42,6.05,450,"1986-12-20 2016-01-03",6.09,5.49,450,"1986-12-20 2016-01-03",1.86,3.96,442,"1986-12-20 2016-01-03",1.21,3.49,442,"1986-12-20 2016-01-03",0.7,1.89,442,"1986-12-20 2016-01-03",3,5.45,425,"1986-12-20 2016-01-03",,,,
2016-12-26,-2.72,5.67,450,"1986-12-19 2016-01-02",88.65,7.86,450,"1986-12-19 2016-01-02",0.69,5.09,450,"1986-12-19 2016-01-02",29.97,10.85,450,"1986-12-19 2016-01-02",-9.52,6.45,450,"1986-12-19 2016-01-02",65.37,11.05,450,"1986-12-19 2016-01-02",-6.26,5.97,450,"1986-12-19 2016-01-02",6.01,5.5,450,"1986-12-19 2016-01-02",1.83,3.96,442,"1986-12-19 2016-01-02",1.19,3.47,442,"1986-12-19 2016-01-02",0.68,1.93,442,"1986-12-19 2016-01-02",3,5.45,425,"1986-12-19 2016-01-02",,,,
2016-12-25,-2.66,5.53,450,"1986-12-18 2016-01-01",88.62,7.85,450,"1986-12-18 2016-01-01",0.76,4.96,450,"1986-12-18 2016-01-01",29.52,10.86,450,"1986-12-18 2016-01-01",-9.34,6.3,450,"1986-12-18 2016-01-01",65.48,10.88,450,"1986-12-18 2016-01-01",-6.12,5.88,450,"1986-12-18 2016-01-01",5.82,5.37,450,"1986-12-18 2016-01-01",1.77,3.9,442,"1986-12-18 2016-01-01",1.18,3.45,442,"1986-12-18 2016-01-01",0.63,1.8,442,"1986-12-18 2016-01-01",3.1,5.51,424,"1986-12-18 2016-01-01",,,,
2016-12-24,-2.55,5.52,450,"1986-12-17 2015-12-31",88.82,7.58,450,"1986-12-17 2015-12-31",0.84,4.95,450,"1986-12-17 2015-12-31",29.41,10.9,450,"1986-12-17 2015-12-31",-9.12,6.23,450,"1986-12-17 2015-12-31",65.7,10.78,450,"1986-12-17 2015-12-31",-5.96,5.89,450,"1986-12-17 2015-12-31",5.67,5.26,450,"1986-12-17 2015-12-31",1.84,4.03,442,"1986-12-17 2015-12-31",1.26,3.62,442,"1986-12-17 2015-12-31",0.63,1.81,442,"1986-12-17 2015-12-31",3.3,5.57,423,"1986-12-17 2015-12-31",,,,
2016-12-23,-2.47,5.45,450,"1986-12-16 2015-12-30",88.88,7.45,450,"1986-12-16 2015-12-30",0.93,4.91,450,"1986-12-16 2015-12-30",29.34,10.85,450,"1986-12-16 2015-12-30",-8.95,6.24,450,"1986-12-16 2015-12-30",65.81,10.89,450,"1986-12-16 2015-12-30",-5.83,5.92,450,"1986-12-16 2015-12-30",5.69,5.29,450,"1986-12-16 2015-12-30",1.86,4.07,443,"1986-12-16 2015-12-30",1.26,3.61,443,"1986-12-16 2015-12-30",0.66,1.91,443,"1986-12-16 2015-12-30",3.4,5.73,423,"1986-12-16 2015-12-30",,,,
2016-12-22,-2.23,5.44,450,"1986-12-15 2015-12-29",89.1,7.38,450,"1986-12-15 2015-12-29",1.17,4.99,450,"1986-12-15 2015-12-29",29.51,10.84,450,"1986-12-15 2015-12-29",-8.72,6.27,450,"1986-12-15 2015-12-29",65.82,10.73,450,"1986-12-15 2015-12-29",-5.66,5.97,450,"1986-12-15 2015-12-29",5.74,5.28,450,"1986-12-15 2015-12-29",1.87,4.07,443,"1986-12-15 2015-12-29",1.22,3.57,443,"1986-12-15 2015-12-29",0.7,1.97,443,"1986-12-15 2015-12-29",3.5,5.87,423,"1986-12-15 2015-12-29",,,,
2016-12-21,-2.16,5.48,450,"1986-12-14 2015-12-28",89.18,7.25,450,"1986-12-14 2015-12-28",1.25,5.08,450,"1986-12-14 2015-12-28",29.31,10.8,450,"1986-12-14 2015-12-28",-8.68,6.32,450,"1986-12-14 2015-12-28",65.68,10.77,450,"1986-12-14 2015-12-28",-5.63,5.99,450,"1986-12-14 2015-12-28",5.74,5.35,450,"1986-12-14 2015-12-28",1.86,3.95,444,"1986-12-14 2015-12-28",1.12,3.26,444,"1986-12-14 2015-12-28",0.78,2.15,444,"1986-12-14 2015-12-28",3.6,6.04,424,"1986-12-14 2015-12-28",,,,
2016-12-20,-2.13,5.57,450,"1986-12-13 2015-12-27",89.26,7.22,450,"1986-12-13 2015-12-27",1.31,5.15,450,"1986-12-13 2015-12-27",29.09,10.52,450,"1986-12-13 2015-12-27",-8.7,6.43,450,"1986-12-13 2015-12-27",65.56,10.73,450,"1986-12-13 2015-12-27",-5.64,6.09,450,"1986-12-13 2015-12-27",5.73,5.42,450,"1986-12-13 2015-12-27",1.82,3.89,445,"1986-12-13 2015-12-27",1.07,3.19,445,"1986-12-13 2015-12-27",0.79,2.15,445,"1986-12-13 2015-12-27",3.6,6.17,425,"1986-12-13 2015-12-19",,,,
